"","ensembl_gene_id","entrezgene_id","gene_biotype","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3572","ENSG00000224361",NA,"lncRNA","",3.09954282480469,2.73033898698831,1.02883852967061,2.65380709241367,0.00795893128070165,0.0423483788921184
"6354","ENSG00000266900",NA,"lncRNA","",6.47175314257603,2.73121105980629,0.852832687401534,3.2025168595823,0.0013623232555235,0.0132263911274926
"4419","ENSG00000234428",NA,"lncRNA","",15.0281140807335,2.73140945483466,0.571407845941335,4.78013991973623,1.75173237568585e-06,0.00012504416050346
"1044","ENSG00000133115",161003,"protein_coding","STOML3",2.85932476119012,2.73149064617081,0.993853738833103,2.74838292541707,0.0059890018842042,0.0351507729337276
"2573","ENSG00000185038",339766,"protein_coding","MROH2A",25.7881362068749,2.73165505044331,0.829287767392422,3.29397726320336,0.000987804884060734,0.010709218967085
"1519","ENSG00000151812",341880,"protein_coding","SLC35F4",7.26065289614224,2.73206899766303,0.659963365179321,4.13972826646324,3.47717455013124e-05,0.00109634249483655
"1533","ENSG00000152592",1758,"protein_coding","DMP1",18.417082126843,2.73267657565215,0.767374852272622,3.56107131678759,0.000369344739081163,0.00552268204961568
"4441","ENSG00000234806",NA,"processed_pseudogene","RPL26P29",3.53230033134188,2.73515915972314,0.73461661766406,3.72324705697568,0.000196676894383478,0.00360126508035241
"4465","ENSG00000235088",NA,"processed_pseudogene","",4.0158294254263,2.73619138994253,0.939778028379986,2.91152943281643,0.00359664020516268,0.0251017058109706
"4998","ENSG00000244128",103695433,"lncRNA","LINC01322",8.11784532350427,2.73627052267678,0.769700163597677,3.55498238416256,0.000378004414168211,0.00560946859814069
"6954","ENSG00000278313",NA,"unprocessed_pseudogene","",1.74892183524107,2.73628479904117,1.01491112965691,2.69608315357244,0.00701601498570735,0.0389149673113169
"5740","ENSG00000257225",NA,"lncRNA","",8.8991394073303,2.74082696160608,0.734137943039355,3.7333950487002,0.000188915933362213,0.00351266741963212
"5165","ENSG00000248870",NA,"lncRNA","",2.75584480464091,2.74135696820801,0.814742361249689,3.36469183215561,0.000766291943695252,0.00906993127621388
"4397","ENSG00000234203",NA,"lncRNA","",3.29697472359064,2.74170606013387,0.911667349449053,3.00735357232082,0.00263533050451144,0.0203518518671721
"388","ENSG00000101890",2986,"protein_coding","GUCY2F",1.41558643358165,2.74191514212871,0.991619922855289,2.76508678267939,0.00569076538651271,0.0340532037630057
"4633","ENSG00000237179",NA,"lncRNA","LINC01797",1.5797473665821,2.74362270422957,0.973317276865152,2.81883695013222,0.00481979942743353,0.0305057481407844
"1091","ENSG00000134760",1828,"protein_coding","DSG1",415.387759498166,2.74423783850629,0.843282319178754,3.25423381481402,0.00113698657379972,0.0117001915804819
"6128","ENSG00000261546",NA,"lncRNA","",13.0734239552046,2.74454212489124,0.651184763834682,4.21469032648929,2.50121147118244e-05,0.000870973239956289
"3562","ENSG00000224221",NA,"processed_pseudogene","RPS6P8",1.26361011756118,2.74493770928743,1.04235623845369,2.63339692134379,0.00845354912928746,0.0441542118945205
"2891","ENSG00000199161",406913,"miRNA","MIR126",2.82905952586107,2.74613957809654,0.799195442918553,3.43613017620323,0.000590087367734954,0.00764528355234348
"6902","ENSG00000276851",NA,"lncRNA","",7.81606523277095,2.74663389336965,0.784977390184335,3.4989974586716,0.000467011032241302,0.00646665369133237
"5442","ENSG00000253372",NA,"lncRNA","",12.1976741550965,2.74689861414469,0.688827263252559,3.98779020617471,6.66915987277435e-05,0.00170677359326455
"695","ENSG00000116106",2043,"protein_coding","EPHA4",1963.89352875133,2.74721244619273,0.49700616341827,5.52752188684778,3.24785719406675e-08,6.36801656903721e-06
"3923","ENSG00000228540",NA,"lncRNA","",6.60312150907817,2.74766130731387,0.809851000736935,3.39279855777618,0.000691824942658323,0.00850223648197046
"4933","ENSG00000242797",NA,"lncRNA","GLYCTK-AS1",12.2165646236925,2.74839708116507,0.683351182759408,4.02193945149388,5.77208973654488e-05,0.00154400292722997
"5424","ENSG00000253140",105375822,"lncRNA","LINC02947",3.13353144707264,2.7485936255012,0.922802886142095,2.97852733967064,0.00289637189003712,0.0217941456717616
"2835","ENSG00000197915",388697,"protein_coding","HRNR",49.6004304386462,2.7490171831604,0.682472500533579,4.02802630290764,5.62470521922799e-05,0.00151545745393256
"7009","ENSG00000279078",27099,"lncRNA","SND1-IT1",7.59464576821032,2.74961814105929,0.737614180548088,3.72771865505104,0.000193220903347499,0.00356425608937351
"6777","ENSG00000274507",NA,"lncRNA","",3.1742610821405,2.74976577281477,1.05018590789191,2.61836095128576,0.00883532919498544,0.0455040824414025
"4851","ENSG00000241188",NA,"misc_RNA","RN7SL165P",2.73869558156397,2.75000227670011,0.86728430044583,3.17081985144487,0.001520093813642,0.0142030430501325
"6390","ENSG00000267375",NA,"lncRNA","",3.34559278668842,2.75055398997845,0.983285430620034,2.79730981902582,0.0051530094043653,0.0319167946185937
"5462","ENSG00000253496",NA,"lncRNA","",10.411548205734,2.75236272371723,0.902918445439858,3.04829604225929,0.00230143079918428,0.0186903949079969
"1338","ENSG00000143631",2312,"protein_coding","FLG",100.921766720872,2.7527901670696,0.585240471015981,4.70369071074449,2.55500209927502e-06,0.00016731895997045
"7686","ENSG00000287937",124907871,"lncRNA","",4.30784617735018,2.75286458110153,0.86522122916555,3.18168866910084,0.00146419120630904,0.0138508993981943
"5344","ENSG00000251254",NA,"processed_pseudogene","GTF2F2P1",7.73135399719297,2.75318034757731,0.605490556778605,4.54702441971197,5.44096873329538e-06,0.000290207897308391
"1780","ENSG00000163464",3577,"protein_coding","CXCR1",31.3189840576851,2.75494828158727,0.610043442587418,4.51598704168104,6.3022518333893e-06,0.000321691106596921
"4860","ENSG00000241413",NA,"misc_RNA","RN7SL441P",2.90128629903882,2.75499236694848,0.894709505836849,3.07920319274093,0.00207555068384751,0.0174938702669504
"3576","ENSG00000224409",NA,"lncRNA","",2.47762289759878,2.75540786256004,0.807433265950116,3.41255182162667,0.00064357689279388,0.00809894028344666
"6810","ENSG00000275162",NA,"lncRNA","",2.08375561883107,2.7567918775575,0.822892051332041,3.35012578271353,0.000807748714794964,0.00938227325769637
"2142","ENSG00000171658",NA,"transcribed_unprocessed_pseudogene","NMRAL2P",19.4460088908024,2.75694495976601,0.573954704195881,4.80341904964178,1.55978966315102e-06,0.000115097544946113
"792","ENSG00000121068",6909,"protein_coding","TBX2",1816.75325860303,2.75715064339181,0.473751013681772,5.81983059405937,5.89073013457544e-09,1.62592878721889e-06
"3342","ENSG00000214773",NA,"lncRNA","",7.91800597617819,2.7581891926582,0.808983577649722,3.40945016544261,0.000650939694464599,0.0081557884650773
"6876","ENSG00000276531",NA,"unprocessed_pseudogene","SNX19P4",3.63424758352037,2.7586440088985,1.00409045020323,2.74740588195034,0.00600687465235478,0.0352018478337736
"125","ENSG00000058085",3918,"protein_coding","LAMC2",13182.606502249,2.75874849638081,0.646231714919671,4.26897726108,1.96371284186677e-05,0.000730987691444952
"2358","ENSG00000178363",810,"protein_coding","CALML3",24.1243634353197,2.7592339556274,0.771733213027594,3.57537282191422,0.000349729155620433,0.00531276410423785
"2326","ENSG00000177452",NA,"processed_pseudogene","",8.40177381083064,2.7603467844545,0.975329263580075,2.83016914136492,0.00465234018513683,0.0297680604056473
"5212","ENSG00000249526",NA,"lncRNA","",3.47842120555026,2.76039746170337,0.725897782387566,3.80273576897299,0.00014310696566225,0.00292189137233248
"5893","ENSG00000259201",NA,"lncRNA","",4.02846822280941,2.76058212045514,0.93268253494015,2.95983039998951,0.00307808444016216,0.0226985122519934
"7286","ENSG00000285090",NA,"lncRNA","",34.0948167055646,2.76142437577823,0.584249463374537,4.72644743193884,2.28481905946468e-06,0.000154233564843792
"7497","ENSG00000286911",NA,NA,NA,1.96389155203977,2.76204186357999,1.03910888108678,2.65808705310193,0.00785855911397141,0.0420062587440543
"7650","ENSG00000287715",NA,"lncRNA","",4.2805011819135,2.76309402522665,0.940028594569943,2.93937231397812,0.00328877748858812,0.0236896243533289
"3783","ENSG00000226674",401014,"lncRNA","TEX41",127.55472133423,2.76353676661232,0.445239824941905,6.20684990830033,5.40571806211148e-10,2.54971982823288e-07
"3777","ENSG00000226562",NA,"lncRNA","CYP4F26P",6.43730525653253,2.76360776601624,0.907072019310595,3.04673466624698,0.00231341821410198,0.0187723409176542
"4501","ENSG00000235427",NA,"lncRNA","",3.51745964898399,2.76376301680236,1.03407309139748,2.67269600166011,0.00752444036459231,0.0407522815211393
"6129","ENSG00000261553",NA,"lncRNA","",13.7509690000393,2.76417811980359,0.647187833386754,4.27106008056203,1.94545983185194e-05,0.000726427193101836
"3749","ENSG00000226263",NA,"lncRNA","ISM1-AS1",7.35224617144532,2.76461076558937,0.777117149171288,3.55752124185849,0.0003743708361982,0.00557100882524654
"3219","ENSG00000212024",100616354,"miRNA","MIR550A3",2.08361897460579,2.7652619389624,1.06769985249391,2.58992443663205,0.00959970011625802,0.0478661883757536
"709","ENSG00000116981",84618,"protein_coding","NT5C1A",4.03104759353379,2.76610481843873,0.644738013659059,4.29027722863795,1.78450212964133e-05,0.000684800395002011
"2639","ENSG00000186847",3861,"protein_coding","KRT14",18212.0600626807,2.76644344747133,0.801068237806965,3.45344293645302,0.000553479388155257,0.00729911132649958
"145","ENSG00000065325",9340,"protein_coding","GLP2R",36.6495784411025,2.76659044636136,0.656691349773788,4.21292354058627,2.52086415435104e-05,0.000872978068024428
"3803","ENSG00000226952",NA,"processed_pseudogene","",2.16340794007124,2.76689613113411,0.947405174052639,2.92049928258084,0.00349471001794326,0.0246724931161747
"7292","ENSG00000285155",NA,NA,NA,9.36873619677768,2.7682588036732,0.845102757610201,3.27564758101292,0.00105420019064697,0.0112105044246254
"4561","ENSG00000236132",NA,"processed_pseudogene","RPL17P52",3.65284641850607,2.76852201401156,0.951267096047816,2.91035191431913,0.00361022003798311,0.0251646576972371
"897","ENSG00000125998",128876,"protein_coding","FAM83C",6.43373163895128,2.77174809263473,0.879195172295703,3.15259703416854,0.00161825027643202,0.014779225931473
"7688","ENSG00000287950",NA,"lncRNA","",2.02269768749944,2.77240230286309,0.932785931836311,2.97217422373133,0.00295698834481293,0.0221134071235314
"4841","ENSG00000240990",221883,"lncRNA","HOXA11-AS",19.8351469749251,2.77346306078957,0.617382958818532,4.49228962538432,7.04615093448292e-06,0.00035147747807323
"5524","ENSG00000254141",NA,"lncRNA","",1.65090431464183,2.77487786273144,0.947868755918363,2.9274916441812,0.00341708242640298,0.024294471546008
"7370","ENSG00000286023",NA,"lncRNA","",1.30470540508979,2.77575102460291,1.05008798688838,2.64335089941179,0.00820899116167019,0.0432527472661418
"2728","ENSG00000189001",374897,"protein_coding","SBSN",403.112257283816,2.77592172779583,0.893624745346357,3.10636174999823,0.00189404851349089,0.0164743313981554
"7167","ENSG00000280274",NA,"TEC","",2.41203946863141,2.77650461654541,0.952119096041019,2.9161316353073,0.00354400941370797,0.0248676007248863
"6795","ENSG00000274719",NA,"lncRNA","",4.00549338145895,2.77898224671442,0.877056476036095,3.16853283983967,0.00153210439233673,0.0142736340883629
"2159","ENSG00000172020",2596,"protein_coding","GAP43",123.144972705003,2.77909414897746,0.556785855698297,4.99131599794689,5.99692943089224e-07,5.49035834039083e-05
"6655","ENSG00000272218",NA,NA,NA,1.19803604003526,2.78004803572759,0.885137020593069,3.14081093779681,0.00168480756268482,0.0152237213498029
"4595","ENSG00000236549",NA,"processed_pseudogene","RPS27AP7",2.81535796795533,2.78012958097122,1.08035914269237,2.57333831973952,0.0100722695021526,0.0494126857662812
"4323","ENSG00000233303",100874528,"lncRNA","XXYLT1-AS1",4.11328006498989,2.78070518209016,0.987234756593157,2.81666053947095,0.00485257843626196,0.0306313362175154
"3167","ENSG00000207004",NA,"snRNA","RNU6-301P",1.49195977081136,2.78071049769538,0.865490925372609,3.2128707721554,0.00131415404236628,0.0129032958963511
"423","ENSG00000103832",NA,"transcribed_unprocessed_pseudogene","GOLGA8UP",2.27107056871475,2.78126877973584,0.916103020756639,3.03597817791137,0.00239756715992212,0.0191712762903472
"2911","ENSG00000199890",NA,"misc_RNA","",3.10470610121175,2.78197638115654,1.02664857055227,2.70976501692299,0.00673308911671763,0.0379271907282135
"7154","ENSG00000280176",NA,"TEC","",1.683443080223,2.78345999281541,0.859669179668285,3.23782689742285,0.00120443865172651,0.0121428011473575
"4214","ENSG00000232034",NA,NA,NA,10.902806629014,2.78365551809128,0.820989552505515,3.3906101601367,0.000697372215336065,0.00854785641047778
"4100","ENSG00000230647",NA,"lncRNA","",1.73315266764374,2.78451803541082,0.884996094171228,3.14636194865745,0.00165315283487479,0.0150096932098208
"7186","ENSG00000280515",104548973,"lncRNA","SALRNA2",5.29820750799236,2.78537527284786,0.770919588448837,3.61305551782943,0.000302609879182496,0.0048519145086481
"2942","ENSG00000200711",NA,"rRNA_pseudogene","RNA5SP28",1.23258100059533,2.78588567906976,1.07429076365306,2.59323245933579,0.0095078481933163,0.0475550827052171
"7587","ENSG00000287405",NA,"lncRNA","",15.2123326141306,2.7859403502263,0.692149218055315,4.02505742627835,5.69614134094052e-05,0.00153027843292088
"4376","ENSG00000233924",NA,"processed_pseudogene","RPSAP13",3.61482819454206,2.78612912799088,0.700356638043764,3.97815766517626,6.94513146803764e-05,0.00175688722852694
"7401","ENSG00000286262",NA,NA,NA,1.92644277437447,2.78615985068282,0.846553235040302,3.29118091498426,0.000997677283836181,0.0107754930290736
"3837","ENSG00000227331",NA,"processed_pseudogene","RPL7AP22",12.2516949700392,2.78654516654503,0.693149380950783,4.02012213113826,5.81679784898037e-05,0.00155373133654987
"5589","ENSG00000254708",NA,"processed_pseudogene","MMADHCP2",5.39126185548374,2.78757286518827,0.797435748169292,3.49567080681776,0.000472871693476911,0.00652597964530987
"5493","ENSG00000253837",100507156,"lncRNA","LOXL2-AS1",57.2042947034673,2.79051922061333,0.505423345181176,5.52115221273175,3.36783870814529e-08,6.44310770713851e-06
"6446","ENSG00000268472",100132686,"lncRNA","",3.22695285347299,2.7912447431919,1.0294100726704,2.71149935025516,0.00669796723322651,0.0377836283182789
"7052","ENSG00000279361",NA,"TEC","",3.49969258367824,2.79138375168525,0.949809526320756,2.93888792892838,0.00329392156547825,0.0237129260766713
"3801","ENSG00000226899",NA,"lncRNA","",3.80029835342126,2.79150932442798,0.977509421597597,2.85573648984955,0.00429371329419625,0.0282921918246402
"5022","ENSG00000244623",81392,"protein_coding","OR2AE1",3.83854343095233,2.79251177226788,1.07270607772432,2.6032403752126,0.00923471814387019,0.046708845863566
"3292","ENSG00000213721",NA,"processed_pseudogene","HMGN2P30",3.2818043517509,2.7926303342382,1.07681983430065,2.59340536390834,0.00950306887939862,0.0475525228976876
"6598","ENSG00000271383",101060226,"protein_coding","NBPF19",14.8680137332031,2.793288554087,0.829459046188672,3.36760273689465,0.000758247692147187,0.00901901455770629
"4935","ENSG00000242853",NA,"misc_RNA","RN7SL749P",1.74933358325901,2.79343155243651,1.01311914881544,2.75725866567882,0.00582882221886244,0.0344915949689141
"1387","ENSG00000145526",1016,"protein_coding","CDH18",4.98331548095661,2.79353455474777,0.71177466201701,3.92474571493107,8.68213998280734e-05,0.00203467861659979
"6189","ENSG00000262905",NA,"lncRNA","",4.66090234885278,2.79359956532852,0.65477035874288,4.26653333955444,1.98533837435598e-05,0.000738300184683158
"6473","ENSG00000269487",NA,"lncRNA","",4.42318853648551,2.79371783476992,0.812360064582147,3.43901424574203,0.000583836510240421,0.00758539611038305
"6855","ENSG00000276170",101929494,"lncRNA","",55.9046698639586,2.79449328848214,0.61353665240565,4.55472917147664,5.24531128754936e-06,0.000282443336989399
"3491","ENSG00000223485",NA,"lncRNA","LINC01615",159.574922306079,2.79493129982543,0.551358214120947,5.06917504490524,3.9954365051807e-07,4.19374521284629e-05
"6863","ENSG00000276298",NA,"unprocessed_pseudogene","",3.29877292696028,2.79571929569183,0.883428743942405,3.16462342306817,0.00155283786317771,0.0143970750081433
"7343","ENSG00000285849",NA,"lncRNA","",9.78357080683497,2.79621953281509,0.697413328125244,4.00941510586235,6.08693313431773e-05,0.00159852811169802
"7536","ENSG00000287141",NA,"lncRNA","",4.73886048214628,2.79630276039976,1.01696004577377,2.74966826083335,0.0059655626046026,0.0350447412537762
"3476","ENSG00000223044",NA,"snRNA","RNU6-130P",4.71487592240816,2.79756872395274,0.935443179635881,2.99063458353685,0.00278398420074407,0.0212225649869059
"4813","ENSG00000240454",NA,"processed_pseudogene","RPL39P26",1.77238003090287,2.79953393655939,1.01640630234745,2.75434531455945,0.00588096824407168,0.0346899855486147
"7543","ENSG00000287164",124900656,"lncRNA","",4.96120265262487,2.80083355930282,1.01956135497441,2.74709662703244,0.00601254176559631,0.03520416896129
"6366","ENSG00000267122",124904611,"lncRNA","",5.24637232977525,2.802019615488,0.818507898083096,3.42332630149347,0.000618597723612964,0.00786075469983653
"1581","ENSG00000155897",114,"protein_coding","ADCY8",11.7682300081808,2.80222025745961,0.798254136372277,3.51043625053358,0.000447372065379337,0.00626455388957718
"5773","ENSG00000257896",NA,"transcribed_unprocessed_pseudogene","",16.1374954501327,2.80311532391491,0.679846487845711,4.12315923378141,3.73711163852304e-05,0.00114516656146912
"1779","ENSG00000163421",60675,"protein_coding","PROK2",15.5972701281483,2.80537122377755,0.664009917289928,4.22489356066747,2.39053738335702e-05,0.000845927863045102
"7438","ENSG00000286509",NA,"lncRNA","",1.50132422417673,2.80549530741271,0.935499445751176,2.99892781353813,0.00270931489791599,0.0207896399765539
"5460","ENSG00000253475",NA,"lncRNA","",7.47920655636887,2.80573953562026,0.835796689238915,3.35696416574131,0.000788033251868314,0.00922806254906258
"5832","ENSG00000258648",NA,"processed_pseudogene","UBE2CP1",7.97055788215492,2.80603974487384,0.982760688336901,2.85526250507886,0.00430012705120567,0.0283215762978362
"5769","ENSG00000257802",NA,"processed_pseudogene","MRS2P2",15.5157103354248,2.80605240996749,0.765902983458339,3.66371782141011,0.00024858063183851,0.00423530475700346
"7588","ENSG00000287407",NA,"lncRNA","",35.6415437418854,2.80637413790595,0.895706606900538,3.13313993252434,0.00172946968799306,0.0154609029536595
"4389","ENSG00000234073",NA,"processed_pseudogene","CBX3P10",2.998730941945,2.80749287422414,0.908693869620066,3.08959152040718,0.00200431944167468,0.0171177976244973
"7144","ENSG00000280080",642757,"lncRNA","TBC1D22A-AS1",5.96891417280276,2.8081196728065,0.75957645661566,3.69695459666859,0.000218201348909816,0.00387131415051288
"7638","ENSG00000287643",NA,"lncRNA","",6.33523710021607,2.80820458071268,0.759515314229739,3.69736400056741,0.00021784986189387,0.00386866155728948
"2157","ENSG00000171956",27023,"protein_coding","FOXB1",7.90341950796628,2.80890245760683,0.990750171748059,2.83512689445298,0.00458074868492943,0.0294695886563951
"1791","ENSG00000163630",132204,"protein_coding","SYNPR",3.86366060812726,2.80914892574392,0.776997944220732,3.61538784836977,0.000299898288385324,0.00481880552902715
"6144","ENSG00000261632",107984714,"lncRNA","",5.66439924512918,2.80946003762295,1.06570113735883,2.6362550804682,0.00838266903218576,0.0439070865163489
"4541","ENSG00000235945",NA,"processed_pseudogene","",4.25335979902824,2.81086411783272,0.964602007319146,2.91401437743714,0.00356813473112937,0.0249635441891368
"3463","ENSG00000222489",109616976,"snoRNA","SNORA79B",14.9029759634009,2.81265576501347,0.78614616126363,3.57777714069415,0.000346528713125273,0.00527896684729106
"6285","ENSG00000265293",NA,"processed_pseudogene","ARGFXP2",12.2875701299443,2.81276090639571,0.648253727919532,4.33898145934745,1.43144597202778e-05,0.000582063138107015
"5629","ENSG00000255286",NA,"processed_pseudogene","",1.26965483014499,2.81288507310668,1.02483942424296,2.7447081040862,0.00605647410638711,0.0353439330286147
"2361","ENSG00000178404",100653515,"protein_coding","CEP295NL",21.7648296461397,2.81305380011114,0.629385661224049,4.46952317699806,7.83941644857796e-06,0.00038085050287733
"3558","ENSG00000224167",NA,NA,NA,2.72452763017539,2.81383648062247,0.892616801650456,3.15234541341779,0.00161964555524204,0.014788344199811
"5391","ENSG00000252174",NA,"snRNA","RNU7-18P",2.08564571449509,2.81503021364016,1.02076886591412,2.75775477450445,0.00581998402652889,0.0344800029653766
"6085","ENSG00000260978",NA,"lncRNA","",16.8147908218825,2.81643752509381,0.98293798844047,2.86532574609551,0.00416580473364277,0.0276991820101707
"1199","ENSG00000138675",2250,"protein_coding","FGF5",39.0564454541605,2.81703734368686,0.654082238513578,4.30685497604806,1.65592097647848e-05,0.000651303471724162
"1186","ENSG00000138080",11117,"protein_coding","EMILIN1",13671.3549037976,2.81788398363345,0.510398863480893,5.52094486342628,3.37181579864744e-08,6.44310770713851e-06
"7227","ENSG00000283122",57061,"lncRNA","HYMAI",27.2504136026964,2.81790980768617,0.713344676541825,3.95027803578338,7.80604607819026e-05,0.00189672806374147
"5539","ENSG00000254274",NA,"processed_pseudogene","CRIPTOP5",7.14202264001872,2.81828721344243,0.826297069145478,3.41074332546887,0.0006478604827854,0.00812814050826585
"5777","ENSG00000257953",NA,"lncRNA","",8.19181139244421,2.81958126594376,0.692023444943533,4.07440136103168,4.61328609310269e-05,0.00132332768592142
"5535","ENSG00000254238",NA,"lncRNA","",9.01784994261457,2.82010337628155,0.835732827098098,3.37440780694681,0.000739746899407574,0.00886679267367747
"5852","ENSG00000258791",645687,"lncRNA","LINC00520",13.0780728814325,2.8205641176075,0.614557373832271,4.58958632294812,4.44125303545778e-06,0.00024736916383741
"6444","ENSG00000268438",NA,"processed_pseudogene","BNIP3P27",12.5065168235451,2.82067281868987,0.622330452353916,4.53243579519673,5.83074014598719e-06,0.000306007097633485
"2545","ENSG00000184226",5101,"protein_coding","PCDH9",335.707820369791,2.82184105323558,0.627197122202041,4.49912946559499,6.82322961861445e-06,0.000342190016216436
"7399","ENSG00000286226",NA,"lncRNA","",2.42687867955125,2.82188858333302,1.07335224520562,2.62904241914772,0.00856256793830034,0.0445405353584957
"4271","ENSG00000232732",101927687,"lncRNA","",11.0999948977116,2.82299630971294,0.607333870888599,4.64817861316145,3.34878882504343e-06,0.000201587349271031
"4604","ENSG00000236724",NA,"lncRNA","",2.27327608511196,2.82360605939319,0.996732347270735,2.83286287148684,0.0046133171741985,0.0296024495514008
"3588","ENSG00000224541",NA,"lncRNA","",9.21755502669001,2.82509090050761,0.827723853352097,3.41308383111906,0.000642321802713839,0.00808860933177529
"3724","ENSG00000225934",NA,"processed_pseudogene","FAM133FP",3.66023385993332,2.82693284129642,0.985118844110425,2.86963634712437,0.00410944116036358,0.0274419348597612
"7006","ENSG00000279047",101926905,"lncRNA","PCDHB1-AS1",2.20526686316689,2.82772202547614,0.982044941505569,2.87942221986396,0.00398404557869405,0.0269034987954509
"603","ENSG00000112038",4988,"protein_coding","OPRM1",2.96264892128671,2.82942972489858,0.828858981291717,3.41364428541164,0.000641002069795908,0.00807566316579124
"487","ENSG00000106178",6369,"protein_coding","CCL24",26.3070078658821,2.82943199740959,0.547769053360665,5.16537394737892,2.39958697124884e-07,2.83852094357696e-05
"4966","ENSG00000243402",NA,"processed_pseudogene","RPL15P12",4.97191788015896,2.83003849035099,0.845881607263572,3.34566736769011,0.000820848030191519,0.00949467098634634
"2976","ENSG00000201724",NA,"misc_RNA","",3.96142640271671,2.83097826421097,0.860135198859009,3.29131776953941,0.000997192006022719,0.0107733744646038
"7133","ENSG00000279981",NA,"TEC","",3.54517935761187,2.83101721116537,1.00368888253345,2.82061230370459,0.00479320927462327,0.030400776849534
"4035","ENSG00000229894",2713,"protein_coding","GK3",5.41905278805652,2.83121338142384,0.806498187175615,3.51050185411929,0.000447261688818572,0.00626455388957718
"7248","ENSG00000283907",NA,NA,NA,54.8523845325189,2.83173734501986,0.61698585020562,4.58963093574372,4.44030396196632e-06,0.00024736916383741
"4488","ENSG00000235284",26786,"snoRNA","SNORD62A",2.27220399197246,2.83231707650265,1.00567130628751,2.81634472296747,0.0048573516818966,0.0306495606062745
"4598","ENSG00000236583",NA,"processed_pseudogene","",5.09961417174575,2.83319450107144,0.872752810332227,3.24627370720576,0.001169263639562,0.0119269372399012
"5371","ENSG00000251629",105374676,"lncRNA","LINC02241",3.41767176347158,2.83335723310556,0.788744818900657,3.59223561944237,0.000327853207705808,0.00510295163973844
"6121","ENSG00000261472",NA,"lncRNA","",3.92694479025772,2.83337426931687,1.02695609785653,2.75900233245676,0.00579781211513858,0.0344081347674094
"4863","ENSG00000241475",NA,NA,NA,5.69985914674807,2.83350533858622,0.750015313216642,3.77792998176794,0.000158137322147574,0.00312115678759709
"4550","ENSG00000236044",NA,"processed_pseudogene","FABP5P2",4.32364314429719,2.83554193934798,0.85832787733867,3.30356500611382,0.000954638336027606,0.0104900423701152
"6745","ENSG00000273797",NA,"lncRNA","",9.47768371612138,2.83561624988808,0.564074440362906,5.02702488711195,4.9814772589031e-07,4.84631997921871e-05
"6942","ENSG00000277911",NA,"lncRNA","",2.26686037376339,2.83590379636176,0.949775590151149,2.98586721512862,0.00282775400474294,0.0214392140772872
"7078","ENSG00000279541",NA,"TEC","",38.3116725249139,2.83681818378035,0.661260780082612,4.2900142715646,1.78661636751592e-05,0.000684906369201421
"4371","ENSG00000233845",NA,"lncRNA","",8.6158361776435,2.8371613048303,0.769048827550715,3.68918227710737,0.000224975995124508,0.00396174646990994
"6768","ENSG00000274322",NA,"protein_coding","",15.8288364387345,2.83742310053191,0.728992955486818,3.89225036974067,9.93186711006406e-05,0.00223344135338085
"5854","ENSG00000258807",NA,"lncRNA","",1.36293698659926,2.83773208579404,0.871928910202061,3.25454524169456,0.00113574068687883,0.0116938296420223
"3424","ENSG00000220392",NA,"processed_pseudogene","FCF1P5",4.66036679625069,2.83847826905313,0.939115056670921,3.02250320542754,0.00250693427752974,0.0196892492742765
"6929","ENSG00000277572",NA,"misc_RNA","",2.65822881547606,2.83976001105159,0.8136552959346,3.49012662394057,0.000482791731963582,0.00663829723853394
"5187","ENSG00000249212",NA,"unprocessed_pseudogene","ATP1B1P1",9.25053512350316,2.84007057563249,0.654775066900452,4.33747514100789,1.44128829632988e-05,0.00058502488559743
"474","ENSG00000105889",256227,"protein_coding","STEAP1B",77.2646480681661,2.84070965926062,0.476430073953672,5.96249022587279,2.48422515958924e-09,8.33938719789318e-07
"475","ENSG00000105889",401312,"protein_coding","STEAP1B",77.2646480681661,2.84070965926062,0.476430073953672,5.96249022587279,2.48422515958924e-09,8.33938719789318e-07
"5356","ENSG00000251520",NA,"unprocessed_pseudogene","",12.2194457646575,2.84237377235816,0.689164127050322,4.12437859254768,3.71737009549664e-05,0.00114278380240978
"5939","ENSG00000259518",101929690,"lncRNA","LINC01583",8.50788777521802,2.84367826172999,0.801647091848052,3.54729442749478,0.000389209363284082,0.00571363646584441
"5605","ENSG00000254946",105376569,"lncRNA","LINC02751",2.48031116555431,2.84392961630975,1.07702852757775,2.64053322961258,0.00827756747575638,0.0435207114555315
"3170","ENSG00000207034",NA,"misc_RNA","",4.34603431240993,2.84449251485359,0.90837633444181,3.13140314977658,0.00173973157699643,0.0155160071857446
"3122","ENSG00000206552",100506275,"lncRNA","KRBOX1-AS1",2.68631292038356,2.84512099309574,1.06209108819551,2.67879188961995,0.00738883009989584,0.040196574974866
"6170","ENSG00000262313",NA,"lncRNA","",2.20064179918894,2.84544067663213,1.05410406871653,2.69939255627455,0.00694661825594899,0.0386567639647057
"7153","ENSG00000280168",NA,"TEC","",8.53469964184327,2.84548070891755,0.75696725020927,3.75905391961263,0.000170557081262573,0.00326918619444752
"5785","ENSG00000258086",NA,"lncRNA","GPR84-AS1",10.8670722974944,2.84757155065643,0.679303288114282,4.19190014310276,2.76627758013659e-05,0.000925461575254964
